date,stock_code,stock_name,price,support_price,support_date,test_count,reason,sector,market_condition,filtered,filter_reason
2025-09-15,605499.SS,605499.SS,292.09,280.326,2025-08-18,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-15,605499.SS,605499.SS,288.11,280.326,2025-08-18,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,605499.SS,605499.SS,261.58,254.53,2025-11-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-21,605499.SS,605499.SS,250.88,255.3,2025-11-25,9,第9次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,605589.SS,605589.SS,24.2841,23.6571,2025-04-11,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,605589.SS,605589.SS,25.88,25.91,2025-11-21,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-09,688005.SS,688005.SS,19.8949,19.0226,2025-04-11,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-05,688005.SS,688005.SS,18.43,17.7192,2025-04-07,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,688008.SS,688008.SS,114.1,112.0,2025-11-24,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-17,688009.SS,688009.SS,5.32,5.15,2025-09-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-06,688009.SS,688009.SS,5.4,5.23,2025-09-22,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,688009.SS,688009.SS,5.35,5.17,2025-11-25,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-19,688009.SS,688009.SS,5.41,5.17,2025-11-25,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-12,688012.SS,688012.SS,182.749,180.722,2025-04-25,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,688012.SS,688012.SS,171.218,166.386,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-17,688012.SS,688012.SS,180.99,169.81,2025-06-16,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-30,688017.SS,688017.SS,118.402,115.025,2025-04-08,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-11,688017.SS,688017.SS,123.49,114.765,2025-05-28,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-23,688036.SS,688036.SS,79.6467,77.7041,2025-04-08,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-06,688036.SS,688036.SS,75.0816,73.0419,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-27,688036.SS,688036.SS,70.9147,69.72,2025-04-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-23,688041.SS,688041.SS,136.814,131.966,2025-06-12,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-15,688041.SS,688041.SS,198.933,203.202,2025-11-24,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-23,688047.SS,688047.SS,123.1,117.14,2025-04-07,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-23,688047.SS,688047.SS,123.51,119.02,2025-05-21,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,688047.SS,688047.SS,133.01,128.0,2025-11-19,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-19,688063.SS,688063.SS,56.01,54.62,2025-12-04,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-06,688065.SS,688065.SS,47.1447,46.1133,2025-04-09,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-05,688065.SS,688065.SS,48.01,47.07,2025-10-20,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-27,688072.SS,688072.SS,145.13,147.725,2025-04-07,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,688099.SS,688099.SS,68.75,66.0,2025-04-11,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,688099.SS,688099.SS,66.3,66.0,2025-04-11,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-17,688099.SS,688099.SS,66.0,65.61,2025-05-28,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-18,688099.SS,688099.SS,85.25,81.33,2025-11-12,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-28,688111.SS,688111.SS,280.317,277.088,2025-04-08,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-23,688111.SS,688111.SS,278.314,277.088,2025-04-08,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-07,688111.SS,688111.SS,261.65,260.135,2025-06-20,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,688111.SS,688111.SS,295.05,292.0,2025-10-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-06,688111.SS,688111.SS,309.0,294.54,2025-12-12,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-20,688114.SS,688114.SS,66.53,64.7,2025-09-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,688114.SS,688114.SS,59.77,59.11,2025-11-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,688114.SS,688114.SS,60.75,59.11,2025-11-21,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,688120.SS,688120.SS,99.0707,100.469,2025-04-07,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-17,688120.SS,688120.SS,102.268,98.7964,2025-05-29,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,688126.SS,688126.SS,17.5,16.8,2025-04-08,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-18,688126.SS,688126.SS,20.5,20.37,2025-11-28,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,688126.SS,688126.SS,20.89,20.0,2025-12-17,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-07,688166.SS,688166.SS,53.01,51.41,2025-10-21,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-10,688166.SS,688166.SS,50.77,50.22,2025-11-19,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,688166.SS,688166.SS,49.05,48.33,2025-11-21,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-26,688166.SS,688166.SS,43.97,44.9,2026-02-02,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,688169.SS,688169.SS,128.598,126.942,2025-04-08,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-01,688169.SS,688169.SS,154.0,153.0,2025-11-10,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-30,688169.SS,688169.SS,152.57,149.31,2025-12-01,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-13,688169.SS,688169.SS,150.4,144.02,2026-01-27,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-30,688180.SS,688180.SS,38.38,37.51,2025-10-15,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-21,688180.SS,688180.SS,35.45,33.99,2025-12-30,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-18,688188.SS,688188.SS,131.078,127.505,2025-07-02,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-12,688188.SS,688188.SS,132.392,125.724,2025-07-15,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,688188.SS,688188.SS,132.6,130.2,2025-11-21,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-22,688213.SS,688213.SS,91.02,88.9105,2025-11-21,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-04,688213.SS,688213.SS,91.7,89.2,2025-12-16,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-06,688223.SS,688223.SS,5.58,5.4,2025-04-09,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-22,688223.SS,688223.SS,5.07,5.2,2025-08-04,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-23,688223.SS,688223.SS,5.39,5.17,2025-09-22,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-04,688223.SS,688223.SS,5.43,5.23,2025-10-23,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-11,688235.SS,688235.SS,226.23,219.51,2025-05-12,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-11,688235.SS,688235.SS,230.0,220.01,2025-07-09,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,688235.SS,688235.SS,266.34,267.83,2025-11-05,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-06,688235.SS,688235.SS,276.93,264.51,2025-12-16,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,688256.SS,688256.SS,608.0,593.0,2025-04-11,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-23,688266.SS,688266.SS,104.42,100.0,2025-08-29,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-10-20,688266.SS,688266.SS,102.95,96.77,2025-08-28,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-04,688271.SS,688271.SS,129.46,124.647,2025-06-18,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-05,688271.SS,688271.SS,129.186,124.647,2025-06-18,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-28,688271.SS,688271.SS,127.8,124.61,2025-12-31,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-24,688303.SS,688303.SS,17.88,17.53,2025-04-08,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-20,688303.SS,688303.SS,18.22,17.69,2025-04-30,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-05,688303.SS,688303.SS,27.51,25.88,2025-10-13,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,688303.SS,688303.SS,27.13,26.58,2025-12-16,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-24,688303.SS,688303.SS,24.1,23.15,2026-02-06,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,688390.SS,688390.SS,38.38,37.71,2025-04-07,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-04,688390.SS,688390.SS,53.36,50.81,2025-10-23,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-14,688396.SS,688396.SS,47.1973,44.8384,2025-06-16,8,第8次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,688472.SS,688472.SS,8.82914,8.5025,2025-04-09,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,688472.SS,688472.SS,8.71036,8.5025,2025-04-09,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,688521.SS,688521.SS,84.7,82.0,2025-04-09,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-14,688521.SS,688521.SS,86.29,82.1,2025-05-28,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-05,688521.SS,688521.SS,138.34,140.2,2025-11-12,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-05,688578.SS,688578.SS,98.03,95.45,2025-11-20,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2026-01-22,688578.SS,688578.SS,97.85,94.9,2025-11-24,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,688599.SS,688599.SS,13.12,12.82,2025-04-07,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-05-28,688599.SS,688599.SS,13.22,12.82,2025-04-07,7,第7次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,688599.SS,688599.SS,16.7,16.02,2025-12-12,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-18,688608.SS,688608.SS,233.73,225.63,2025-07-03,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-08-08,688608.SS,688608.SS,219.98,217.38,2025-07-15,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,688608.SS,688608.SS,213.61,207.33,2025-11-19,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-11,688617.SS,688617.SS,232.55,234.21,2025-11-26,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-31,688617.SS,688617.SS,241.11,234.21,2025-11-26,6,第6次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-02,688617.SS,688617.SS,227.9,228.22,2025-12-12,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-25,688617.SS,688617.SS,230.99,223.48,2026-02-03,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-30,688777.SS,688777.SS,46.7872,43.8341,2025-04-08,2,第2次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-03,688777.SS,688777.SS,44.87,43.3616,2025-04-09,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-07-07,688777.SS,688777.SS,45.22,43.0,2025-06-18,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-11-20,688777.SS,688777.SS,50.04,48.34,2025-09-23,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-18,688777.SS,688777.SS,47.85,48.27,2025-11-21,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-04-29,688981.SS,688981.SS,89.4,85.72,2025-04-02,5,第5次测试支撑后反弹,沪市主板,数据不足,False,
2025-06-19,688981.SS,688981.SS,81.03,81.37,2025-06-03,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-12-16,688981.SS,688981.SS,110.82,108.18,2025-11-24,4,第4次测试支撑后反弹,沪市主板,数据不足,False,
2026-02-05,688981.SS,688981.SS,114.8,110.13,2025-12-17,3,第3次测试支撑后反弹,沪市主板,数据不足,False,
2025-09-23,302132.SZ,302132.SZ,82.6,80.0,2025-09-08,3,第3次测试支撑后反弹,深市主板,数据不足,False,
2025-12-31,302132.SZ,302132.SZ,79.85,75.5,2025-12-12,4,第4次测试支撑后反弹,深市主板,数据不足,False,
2026-02-02,302132.SZ,302132.SZ,76.57,74.51,2025-12-15,4,第4次测试支撑后反弹,深市主板,数据不足,False,
